time_s,hrr_kW
0.0,250.7757913249963
3.684003007151262,1787.7786210679851
7.368006014302524,2042.0904994265693
11.052009021453786,3833.432997455433
14.736012028605048,6530.918168934703
18.42001503575631,7408.652689754469
22.104018042907573,5467.956138739453
25.788021050058834,3879.499298910581
29.472024057210096,2545.703491447128
33.15602706436136,1797.5794500002214
36.84003007151262,1519.7998839858058
40.524033078663884,1234.4836591006558
44.208036085815145,1218.7999421046313
47.89203909296641,640.6014783179098
51.57604210011767,531.8305118004687
55.26004510726893,536.7632952028929
58.94404811442019,504.4525120233361
62.62805112157145,376.5802212542116
66.31205412872272,454.17007355341315
69.99605713587398,433.0201311568001
73.68006014302524,451.10716876585843
77.3640631501765,168.20725578278805
81.04806615732777,308.6235925817557
84.73206916447903,594.5048477481395
88.41607217163029,190.1351619222308
