time_s,hrr_kW
0.0,351.75118988699944
3.43167009879652,1344.9395247596321
6.86334019759304,1593.5253447185664
10.29501029638956,3000.4873554063015
13.72668039518608,5146.8521870395325
17.1583504939826,5742.111814623027
20.59002059277912,4322.640345536975
24.02169069157564,2798.904692753561
27.45336079037216,2116.221474246934
30.88503088916868,1370.992138507773
34.3167009879652,1251.4880501232608
37.74837108676172,1000.6085429866159
41.18004118555824,862.6777228283779
44.611711284354755,471.2037805479064
48.04338138315128,409.5160843465284
51.4750514819478,576.7439230868927
54.90672158074432,515.3051344394715
58.338391679540834,293.2306336931927
61.77006177833736,331.11542810755367
65.20173187713388,399.7725913175037
68.6334019759304,283.4520476762457
72.06507207472691,327.73106981992703
75.49674217352344,303.74599192062186
78.92841227231996,291.30948506993695
82.36008237111648,271.2089814022149
