time_s,hrr_kW
0.0,201.86276344745707
2.6850361426368234,4993.260756585835
5.370072285273647,8256.45577156085
8.05510842791047,7017.524776410299
10.740144570547294,5430.799118076606
13.425180713184117,3653.131023121946
16.11021685582094,2648.379744224014
18.795252998457762,1857.7596838862314
21.480289141094588,1632.5123507763253
24.165325283731413,1585.5527117095253
26.850361426368234,1258.8688948919914
29.535397569005056,1103.164331478977
32.22043371164188,822.6268431303546
34.90546985427871,628.8559480774304
37.590505996915525,383.4519988360202
40.27554213955235,546.6247939895428
42.960578282189175,523.9440005543271
45.645614424826,598.8075253509588
48.330650567462826,453.63366292046567
51.015686710099644,242.32021155278312
53.70072285273647,353.89514637012144
56.385758995373294,392.368261121421
59.07079513801011,325.6621104681452
61.75583128064694,388.82871029768125
64.44086742328376,488.3661029873822
