time_s,hrr_kW
0.0,0.0
3.5027865112428835,1718.3681183604415
7.005573022485767,1708.7572010774343
10.508359533728651,2752.558099188649
14.011146044971534,5153.616134314879
17.513932556214417,8125.0494077216
21.016719067457302,5915.774751668121
24.519505578700183,4419.054575336619
28.02229208994307,2849.2663276210696
31.525078601185953,1947.7019746928054
35.027865112428834,1524.0603254641771
38.530651623671716,1609.7355264918963
42.033438134914604,1194.921244130105
45.536224646157486,674.3186906219921
49.03901115740037,626.5127658647971
52.541797668643255,492.4451267181988
56.04458417988614,613.8590854644578
59.54737069112902,523.9436879364586
63.050157202371906,290.4901718962002
66.55294371361478,107.72300774122641
70.05573022485767,501.619123666556
73.55851673610056,316.35120744353844
77.06130324734343,308.6888566062036
80.56408975858632,383.1396383017576
84.06687626982921,419.214286901299
