0.0,351.75118988699944
0.0,374.36738498173384
0.0,401.704333117547
0.11435626909685892,548.0387516765985
0.4524230819896906,687.7101549391964
0.674671478275835,1217.3603225706659
1.300754618599889,1348.3883845623611
2.077060325021036,1449.7154053982301
2.813217442506767,1367.636908048191
3.520124171554051,1341.6932358604038
4.403744615609745,1303.5499773348565
5.098153207898159,1212.7795872010133
5.539443287890718,1259.5508593047002
6.702519257581475,1495.3586791015834
7.122460712177695,1751.6950265268138
7.94595394131589,1711.2543267418225
8.67910094146157,1857.095087247271
9.258462912924237,2010.2243735664804
9.409799802695135,1883.2338797270186
9.582287012482775,2160.738405671469
9.804933720903,2571.548255457501
10.006293944660788,2802.0249281738297
10.24205213900909,2966.5469321431137
10.481588655003202,3120.063805500715
10.897604093628116,3558.646511067551
11.456000083185973,3777.2410254107676
12.186545301326824,3884.984859112138
12.806203433037595,3932.2757328940324
12.901607741864463,4190.347558248037
13.012840792737991,4470.050726701837
13.213244223209953,4878.117188279917
13.313292656029583,5012.875417599105
13.820699106978884,5177.323151898463
14.103978426741305,5663.629513675491
14.12458482961936,5413.83751206142
14.228353693261923,5210.564561739576
14.368777047770816,5941.259177571208
14.69488158029682,6125.2578242929585
15.168572802118163,6179.6332130009205
15.777872311239133,6416.966792318991
16.32185294639749,6325.938804744498
16.527396669379492,6101.888931790977
16.69083904415243,5895.770157191246
17.108407004101586,5827.093380621913
17.486501409614167,5183.745173429605
17.585336912008763,5395.600739612337
17.895058196206485,4966.073565480016
18.129976828168758,5259.956128841279
18.32022018120977,5069.429115160622
18.931499350192425,4979.683921195597
19.288041867140297,4848.788010216572
19.57711695398649,4651.095164787547
19.96696449240876,4481.468542531276
20.549290316080842,4341.613794118835
21.127993454238965,4072.035604966281
21.63885494797668,3864.82392897124
22.081700543008036,3588.69733796715
22.366127173967083,3357.0409009001714
22.93304211149914,3155.8983239628274
23.341947102531574,3056.941437592633
23.912117704636564,2835.1870117635062
24.636146299093962,2595.443283219975
25.288978413796602,2525.9039925277298
25.6343249701914,2389.776959072636
26.16639229255005,2356.5258743253635
26.28190903158949,2212.2644056962317
26.9747087469351,2203.243100664503
27.539049215573947,2100.642837889978
28.28761631894156,1913.3805025524164
29.05849507172587,1729.7194760024945
29.80658117746271,1525.766173669964
30.554130636064887,1422.4470177550613
31.301445505925503,1306.2398041681938
32.0599772608994,1211.046751965194
32.79570381347264,1212.0548428365303
33.542911163493386,1179.783540752755
34.28992968734907,1249.7766366362064
35.03691679306972,1297.5294083717697
35.78377222824267,1294.0760984152544
36.54693830434317,1247.157859185072
37.225053195403305,1133.375547466356
37.96137564306707,946.5687760530053
38.77198140577826,851.0407341701691
39.55588456017024,874.9400748705477
40.27178917679633,847.4126945754339
41.0128244923725,887.7399201390135
41.79654308169923,770.2773059255971
42.45603948023414,634.4115578911378
43.123046810520364,523.9767044431235
43.57218102285297,443.4692978661773
44.23710972733038,432.6052133509986
45.02049367893552,513.324306825142
45.7674776904459,414.0833196294213
46.51458549152399,354.4545839883941
47.26156310304391,446.1019696669102
48.00843889653365,411.7194481277265
48.75518954111884,364.6316909835294
49.50215138538951,499.85929063859237
50.24920884869134,659.3333080156652
50.92976230789469,323.94788344893914
50.99608694300409,536.5711023886832
51.74283222429149,599.203848350526
52.48953751886158,597.0871167055483
53.23624281343167,425.80121437520745
53.98288953486586,476.3777285236202
54.729711901658305,517.4451832296863
55.476561962954946,508.4157585202436
56.22344672172059,397.29582296332563
56.97040336137091,410.51874567948596
57.71722766402823,349.6491998161971
58.46416177148069,281.8072928827154
59.21103145588863,235.10419696653798
59.95785226764207,252.32178356001396
60.70462864970959,228.38123455487977
61.45140725326142,305.59568898923544
62.13026693647487,359.96278768153525
63.895402079623096,363.7738115791686
64.64200740739992,382.8343759396729
65.38877934649885,405.4329661863886
66.13553928958262,381.0667827430533
66.88225213719932,305.4186567212908
67.62922956359554,285.4180205032478
68.37596862472692,264.3500002261558
69.1230240252219,319.7829409907799
69.86981173685933,383.78275350260583
70.61659002305628,427.9901681995999
71.36340004474312,370.9294146705777
72.10447520951617,325.30522108706225
72.85674221216702,298.1806249299661
73.6336639139683,278.7720866110314
74.34972527665465,296.2530744826573
75.09324293091888,250.1471511229277
75.84312909379392,349.75831470501817
76.60624937306378,291.8317428683199
77.33047299268526,217.04867234785604
78.08348137693176,195.04628938334406
78.83009514634891,297.62292472067645
79.57690555415088,249.66645331619048
80.32386306123793,191.27491294263962
81.07072080516775,222.25356045383023
81.78687186768747,242.11008969437756
82.36008237111648,271.2089814022149
