time_s,hrr_kW
0.9207168600258984,0.0
1.6909541409669069,201.7360821762273
2.137025667291471,493.61862993720285
2.382212703521352,808.7380790084003
2.721757856954495,1026.7473689914373
2.944978128626566,1669.4646101208484
3.573799083053184,1689.6541963278823
4.353499515468455,1722.297964930893
5.09287579221299,1680.7911751659772
5.802873770788222,1695.2272096088643
6.690358220049036,1679.5846137712592
7.387803408460969,1665.3100742977708
7.831023216514404,1679.0548336872826
8.999185229235364,2043.2659342841528
9.42096305597227,2337.896355853958
10.24805735856364,2381.7364418769453
10.984410354953225,2509.1006498488746
11.566305832389457,2827.6920788252432
11.718304506904852,2618.6707887746634
11.89154599018279,2987.821575922424
12.115166315777701,3438.6767357297454
12.317407072526708,3748.0459531445363
12.554196219583538,3900.13841539286
12.794780210600262,4185.011488542108
13.212614853195694,4733.8255580980685
13.773452666077903,5016.841944222696
14.50719250306722,5079.145002742155
15.129560352805038,5188.284791655617
15.225381857440784,5447.265711185376
15.33710132201201,5852.564011787269
15.538381101490694,6312.298018035392
15.638867038521301,6503.346343538068
16.148492339408683,6693.586360252065
16.433010418157984,7165.514558121369
16.453706931273434,6729.745961479422
16.557929568288873,6488.566280420849
16.698966983480034,7534.095697462483
17.026497546401295,7790.739472047917
17.502260184020052,8011.140364528905
18.114224113696885,8271.962520671645
18.660583534927788,8021.459945733021
18.867026085025916,7694.262769711033
19.031183180911416,7424.361815437393
19.45057713388913,7268.997601169125
19.830324917569627,6622.436644066578
19.929592620122417,6999.621749054162
20.240668292012643,6440.377317630107
20.476614205340788,6810.242664714493
20.66768947814026,6615.5479606126455
21.281641724581252,6490.02565895135
21.63974337492243,6259.769291885359
21.930082565205517,5919.9841279846905
22.32163487735479,5695.842984488724
22.906507167701427,5388.302659845693
23.48774093080503,5142.573584074368
24.000836383120973,5005.732624288059
24.445618508362532,4843.126317219083
24.73128891541333,4567.377186113923
25.300682928983317,4502.413057819045
25.711376030538066,4257.072123378932
26.284039945455316,3908.5717975676444
27.01123466205991,3599.1852642627055
27.666921562101948,3474.6782323871857
28.013778292803433,3200.9355428048107
28.548172305221033,3103.2080955826164
28.664194190201727,2894.4536740228755
29.360023466173974,2781.6810268498048
29.926831752893477,2606.120272499248
30.678672283447224,2336.2434234327848
31.452922030568878,2121.0977471342044
32.20427946012568,2001.3798143882134
32.95509789583058,1834.5075928754638
33.70568071695516,1669.9062149540728
34.467529473781134,1656.9602272067282
35.20647330278546,1656.1480767298722
35.95694813389405,1522.5712343156558
36.70723331311507,1574.225549065655
37.45748693681195,1612.752603022669
38.20760831417578,1623.52021935551
38.97411165766328,1571.727525824986
39.65519189372686,1625.9677098400002
40.394734223625754,1495.528735631418
41.20888470387658,1334.386497370381
41.996215807326614,1280.3534079619685
42.7152510205608,1225.0584512808723
43.45952682738616,1131.1697069607353
44.24667255868191,1137.0080252074683
44.90905288496412,1006.944422497392
45.578976987732716,867.5951347207456
46.03007522992217,700.8452558379173
46.69791161720888,659.3441898926466
47.48472124743766,606.1370879489983
48.23497176339352,665.1073587095901
48.985346610239475,679.7200976923413
49.735590698218196,652.9553010089966
50.485732522924195,564.4575370801377
51.235748651459,544.3032733423979
51.985976903239475,466.82211091806306
52.736301192185884,428.46440323488156
53.41983066006628,280.21502727984637
53.48644532777623,611.4323703859993
54.23645606955994,640.8218160018047
54.98642664976746,675.6813830910711
55.736397229974976,682.3599299881389
56.48630898091071,631.3148587875119
57.236397145288514,603.9796060967186
57.98651312527651,561.7309348208244
58.73666395446289,566.1751369399925
59.48688697886362,492.66002150905877
60.23697708757171,534.067927655653
60.98717748124297,501.20395211251457
61.73731317015263,467.3002193196346
62.487399772691376,454.7991574773799
63.23744175125656,376.70672154452217
63.987485961020425,288.5374073934726
64.66931424615693,232.13786290486442
66.44216819145234,113.60276227150092
67.19203836771938,63.91937246911459
67.9420758838872,180.58052030415473
68.69210135158221,221.55836991151745
69.44207951786522,299.11466701134714
70.19232341991072,416.9823361918168
70.94232791433814,505.38651877854454
71.6926501314572,422.53690057266766
72.44270348913564,487.5950765482099
73.19274738015685,476.01313593990074
73.94282314544486,378.5052161723094
74.68713897572461,292.2611607975759
75.44269558494065,246.22907555786352
76.22301470643713,196.66536372528844
76.94220735117023,193.68862920157977
77.6889763517625,264.184327680103
78.4421417099709,378.56748319594413
79.20859905636166,350.66043176265725
79.93598965096061,390.6234538743851
80.69229088377777,386.6706061316995
81.4421695385998,388.4954675693954
82.1922456916914,294.2751360524541
82.94246958732207,241.8775516281842
83.69259328353881,247.66515181889025
84.41187602035583,340.0895068389633
84.98759312985511,419.214286901299
