time_s,hrr_kW
0.0,243.8371747803467
0.7260769807130245,379.9518747657894
1.1465737224704462,554.9367581527003
1.3777033592471446,806.8237046630093
1.6977812442325106,980.904836414
1.9082035451260602,1498.7357257597305
2.500972074119309,1590.8560409902766
3.2359696519268653,1570.4399647383489
3.9329549938641453,1475.285992203888
4.602246394517261,1504.0435964877124
5.438848368082866,1602.17851140552
6.0963066723554,1540.856782950139
6.514115194464955,1535.6562213909492
7.61530254045249,1827.7907916121803
8.01289842232761,2021.453442922724
8.79257261994215,1970.989910625045
9.48670801638044,2054.7807271060574
10.035241464191857,2324.5836814590693
10.178525542222577,2141.613065456877
10.34183450716779,2511.5159590324183
10.552633925543972,2978.2097177328505
10.743279537838974,3272.650091990765
10.966492764743013,3508.5861588391963
11.19328326440813,3743.628954127828
11.58716203818334,4320.285235075673
12.115845128347082,4532.3180628865775
12.807517186623983,4598.970452958747
13.394202589177358,4622.082870651251
13.484530323883087,4865.612847474284
13.589844534880054,5110.553281541352
13.779584265971646,5527.8311469812525
13.874309005436562,5756.149176268551
14.35471576958489,5977.955461405054
14.622921467605867,6481.806324639403
14.64243137984459,6182.696812378933
14.740678581685653,5933.36894346091
14.873629846345887,6788.389134366042
15.18238197780149,7045.687700226416
15.630867539336846,7238.344826105391
16.207745513643914,7451.647714446969
16.722780307164683,7335.55745025658
16.917386809829445,7092.901090374915
17.07213222594011,6808.327775257746
17.467480909576054,6580.43313553684
17.82545647247057,5973.253376384536
17.91903282294765,6357.292952422161
18.212273477753904,5812.838262883661
18.434691816361948,6156.561182669818
18.614812099547493,6010.665798350367
19.193564393714873,5856.6248296447175
19.53113486907594,5639.467176257947
19.80482793468017,5368.7578187455565
20.173931232626508,5145.380035491698
20.725270822627635,4948.208516983901
21.27318049442013,4731.94899272417
21.75685845451575,4510.181107407825
22.176139720901567,4305.276421987639
22.44543168035736,4103.155332920436
22.982180415375588,3947.7640907264495
23.369327096736207,3742.644901146552
23.909158258632743,3433.3774368931845
24.594660450343937,3178.6830278505918
25.21275460970996,3032.268302489243
25.539724874587357,2852.7646186902966
26.043480276524342,2813.6051087356755
26.152850235662775,2640.63652614037
26.80878527320396,2532.773106425093
27.343096529810012,2344.765250790512
28.051831507861472,2108.915365698078
28.781690906540675,1913.7035325349896
29.489970481404164,1739.6063197325493
30.197741964750527,1634.406316651408
30.905291342094856,1559.3238874472536
31.623460741062893,1496.721270593287
32.32003842894694,1456.8451876774998
33.02748600770699,1395.5666465002978
33.73475480796161,1358.5304706596817
34.441993861876675,1325.527898463306
35.14910825158685,1309.4297924486964
35.87166537406982,1274.3753289097604
36.513696983887776,1229.8351620295598
37.21083885859222,1173.978460624037
37.97831134684204,1143.9426305895668
38.720502103586576,1064.3583293383765
39.398312603765945,1055.2758413444044
40.09991656920539,1060.113894178834
40.84193258180623,1004.2248988111642
41.46633641071871,870.5594016563173
42.0978515059772,860.0269788711703
42.52308676503104,755.6076029947599
43.152633840575106,754.5491451807884
43.89433302191634,741.6224686179085
44.60156914626766,709.0171452652867
45.30892247319996,660.5191519312157
46.01615253811174,628.7354885801942
46.72328620284902,610.0236888910604
47.43030137800039,607.3790770514806
48.13751651465657,577.6196851589557
48.84482218234416,535.5842854077564
49.48916260126111,316.30815180182617
49.551958025474995,516.577095552755
50.25896812271587,514.6210483756731
50.96594036097914,517.7986785639896
51.67291259924239,520.9763087523024
52.379829381114355,531.6738255999317
53.086912462050975,519.8211892795589
53.79402176383507,504.4130060431562
54.501163916795505,484.5502032939239
55.208374125775244,455.4590043283279
55.91545903956713,443.3578328339154
56.62264791531343,417.159420320244
57.32977579604026,399.2319324508244
58.03685740468331,387.5789391391081
58.74389694779567,381.6300317889436
59.45093859418456,375.3959201406997
60.09367536489999,373.57448266182655
61.76488561620415,356.0045518032712
62.47176320702335,372.0163754050736
63.17879854358264,366.6378766510679
63.88582252244866,362.799481106671
64.59280191185213,365.00741668152295
65.30003180149087,333.2475203553422
66.00703600955745,332.0900452128772
66.71433972420255,290.31947802417744
67.42138999402523,282.9160287538143
68.12843133994606,276.7226605767246
68.83550273267451,266.4549452842439
69.53714442688876,266.17697625744586
70.24938242828377,281.5944980416625
70.98496322364156,327.34959642837384
71.66292212924121,342.8373255833121
72.36687634524293,340.2431331454263
73.07686019411284,350.06200636384165
73.79937395666772,320.8871490733072
74.48506079602743,305.2553815319243
75.19800072924195,329.244858913602
75.904886312512,344.17290618271363
76.61195807080995,333.8556196669924
77.31916910106908,304.6530552135737
78.02628567668451,288.2585404463225
78.70432950908517,292.2301953853876
79.24703881562428,345.3737761266366
