time_s,hrr_kW
0.0,595.1823386807064
0.022117560264419522,941.3187602777124
0.024652914515304103,299.5647762632252
0.39430706597904935,1215.0008608002718
0.516780884873647,440.3977340211823
0.7176017020962691,1533.9124368817263
0.7560362713876521,679.8490745470317
0.8091563481137882,1707.9102227945805
0.8338123256424856,1961.3618944425637
1.3836230560924871,2109.842278164488
1.487551368102862,1712.6793322273315
1.7108912923791006,1931.435235405856
1.739402607988536,2422.965072343032
2.059059802612392,2654.0918171144967
2.449453241850092,3253.7591832813123
2.4846442632650056,2839.520912995448
2.557725951667285,3014.5240490668257
2.6275644076845754,4002.823573706035
3.148420334506042,3097.387633941408
3.259536959642546,4008.075455212671
3.2756974848953373,3269.262975459613
3.9625602962122883,5999.278899567072
4.494157130476287,7995.040144171723
4.723111400915272,5999.935963156448
4.8660458676464815,5501.233953236642
5.288374481262702,7995.72629307089
5.972411390321522,7996.317253683468
6.2985014427435875,7019.943539973169
6.331043175494793,7300.15375353098
6.372323015550361,7512.826420098003
7.611421178974741,7987.4658247156995
7.908858433844959,7496.475628443659
8.001534807316332,7380.028624515574
8.112933196391438,7837.493614419225
8.268779227065796,6002.999175101286
8.70407724472987,7983.887249926294
9.07217828132951,6003.693256357669
9.620571881997986,5721.812976515268
9.626749205179799,4884.167953061598
9.735355569772386,5408.969731825606
11.636426778974938,4725.903544981071
11.702767451060755,4203.344419876577
12.025361520818942,4476.39900083415
12.407053629916419,4086.5667908928735
13.028699152514363,4039.6091090929567
13.456578524902037,4121.355994346155
13.782838810145073,3941.2885659991407
14.260394027919585,4065.579624583192
14.583669313892688,3806.093182396742
16.5770012741,3685.461860037318
17.55186803485833,4091.026494325554
18.028474204526134,4242.288956253946
18.304032134083563,4021.6432714813873
18.506061309966213,3564.775011177384
18.67895061606269,4399.400120136015
18.88093459653885,5023.92815484695
18.920337589463735,4038.546547809574
19.1370253783844,3416.2663117731827
19.27526198918327,3845.1045151840935
19.383682500360067,3668.830644865846
19.505320179334785,3152.863565674823
20.275899105618088,3246.3027674984514
20.43875075982035,2951.9396255548854
21.11933276674999,3047.501237720109
21.255178350249338,2638.5189473254413
21.917107738433337,2939.2880701592712
22.32401390784708,2544.8761483332746
22.338061720394897,2763.896342878272
22.647911140203142,2979.208104042924
22.952499821569948,2566.398969098276
23.04104942292367,3051.043828452692
23.263205553057077,2461.9523877154807
23.949826620279293,2457.977869115337
24.296964217030908,2697.902857000372
24.698856554527357,2360.843081219329
25.112694130602193,2479.087160674653
25.427037031492155,2268.7883401417657
25.934177527086796,2448.469010988698
