time_s,hrr_kW
0.0,0.0
0.7702372809410085,201.7360821762273
1.2163088072655726,493.61862993720285
1.4614958434954535,808.7380790084003
1.8010409969285968,1026.7473689914373
2.024261268600668,1669.4646101208484
2.653082223027286,1689.6541963278823
3.4327826554425567,1722.297964930893
4.1721589321870916,1680.7911751659772
4.8821569107623235,1695.2272096088643
5.7696413600231375,1679.5846137712592
6.467086548435071,1665.3100742977708
6.910306356488506,1679.0548336872826
8.078468369209466,2043.2659342841528
8.500246195946373,2337.896355853958
9.327340498537742,2381.7364418769453
10.063693494927326,2509.1006498488746
10.645588972363559,2827.6920788252432
10.797587646878954,2618.6707887746634
10.970829130156892,2987.821575922424
11.194449455751801,3438.6767357297454
11.39669021250081,3748.045953144536
11.63347935955764,3900.13841539286
11.874063350574364,4185.011488542108
12.291897993169796,4733.8255580980685
12.852735806052006,5016.841944222696
13.586475643041322,5079.145002742155
14.20884349277914,5188.284791655617
14.304664997414886,5447.265711185376
14.416384461986112,5852.564011787269
14.617664241464796,6312.298018035392
14.718150178495401,6503.346343538068
15.227775479382785,6693.586360252065
15.512293558132086,7165.514558121369
15.532990071247536,6729.745961479422
15.637212708262975,6488.566280420849
15.778250123454136,7534.095697462483
16.105780686375397,7790.739472047917
16.581543323994154,8011.140364528905
17.193507253670987,8271.962520671645
17.73986667490189,8021.459945733021
17.94630922500002,7694.262769711033
18.110466320885518,7424.361815437393
18.529860273863232,7268.997601169125
18.90960805754373,6622.436644066578
19.00887576009652,6999.621749054162
19.319951431986745,6440.377317630107
19.55589734531489,6810.242664714493
19.746972618114363,6615.5479606126455
20.36092486455535,6490.02565895135
20.71902651489653,6259.769291885359
21.009365705179622,5919.9841279846905
21.40091801732889,5695.842984488724
21.98579030767553,5388.302659845693
22.56702407077913,5142.573584074368
23.080119523095075,5005.732624288059
23.52490164833663,4843.126317219083
23.810572055387432,4567.377186113923
24.379966068957422,4502.413057819045
24.790659170512164,4257.072123378932
25.36332308542942,3908.571797567645
26.09051780203401,3599.185264262705
26.74620470207605,3474.6782323871857
27.09306143277754,3200.9355428048107
27.62745544519514,3103.2080955826164
27.74347733017583,2894.4536740228755
28.439306606148072,2781.6810268498048
29.006114892867583,2606.120272499248
29.757955423421325,2336.2434234327848
30.532205170542984,2121.0977471342044
31.283562600099785,2001.3798143882132
32.034381035804685,1834.507592875464
32.78496385692926,1669.9062149540728
33.546812613755236,1656.9602272067282
34.28575644275956,1656.1480767298722
35.036231273868154,1522.5712343156558
35.78651645308917,1574.225549065655
36.53677007678605,1612.752603022669
37.28689145414988,1623.52021935551
38.05339479763738,1571.727525824986
38.73447503370096,1625.9677098400002
39.47401736359986,1495.528735631418
40.28816784385068,1334.386497370381
41.07549894730071,1280.3534079619683
41.7945341605349,1225.0584512808723
42.538809967360265,1131.1697069607353
43.32595569865601,1137.0080252074683
43.98833602493822,1006.944422497392
44.658260127706825,867.5951347207456
45.10935836989627,700.8452558379173
45.77719475718298,659.3441898926466
46.564004387411764,606.1370879489983
47.31425490336762,665.1073587095901
48.064629750213584,679.7200976923413
48.814873838192305,652.9553010089966
49.565015662898304,564.4575370801377
50.3150317914331,544.3032733423979
51.065260043213584,466.8221109180631
51.81558433215999,428.4644032348816
52.499113800040384,280.2150272798464
52.56572846775033,611.4323703859993
53.315739209534044,640.8218160018047
54.06570978974156,675.6813830910711
54.81568036994908,682.3599299881389
55.56559212088481,631.3148587875119
56.315680285262616,603.9796060967186
57.06579626525061,561.7309348208244
57.81594709443699,566.1751369399925
58.566170118837725,492.6600215090588
59.31626022754581,534.067927655653
60.066460621217075,501.20395211251457
60.816596310126734,467.3002193196346
61.56668291266548,454.7991574773799
62.31672489123066,376.70672154452217
63.06676910099453,288.5374073934726
63.74859738613103,232.1378629048644
65.52145133142643,113.60276227150092
66.27132150769347,63.91937246911459
67.0213590238613,180.58052030415476
67.7713844915563,221.55836991151745
68.52136265783932,299.11466701134714
69.27160655988482,416.9823361918168
70.02161105431223,505.3865187785445
70.7719332714313,422.53690057266766
71.52198662910973,487.5950765482099
72.27203052013094,476.0131359399008
73.02210628541896,378.5052161723094
73.7664221156987,292.2611607975759
74.52197872491475,246.22907555786352
75.30229784641122,196.66536372528844
76.02149049114432,193.68862920157977
76.7682594917366,264.184327680103
77.52142484994499,378.5674831959441
78.28788219633576,350.66043176265725
79.0152727909347,390.6234538743851
79.77157402375187,386.6706061316995
80.5214526785739,388.4954675693954
81.27152883166549,294.2751360524541
82.02175272729616,241.8775516281842
82.77187642351291,247.66515181889025
83.49115916032993,340.0895068389633
84.06687626982921,419.214286901299
